index,ID,Title,Citation,Content,SectionDetail1,SectionDetail2,SectionDetail3,SectionDetail4,CodingSummary,Disease Investigation,DIxRef,Disease Reporting,DRepxRef,Syndromic Surveillance,SSxRef,Lab Reporting,LRxRef,Cancer Registry,CRxRef,Immunization Registry,IRxRef,Vital Statistics,VSxRef,Birth Defects,BDxRef,Newborn Blood Screening,NBBSxRef,MethPrecursorTracking,MethTrackingxRef,Anatomical Gift,AGxRef,Mental and Behavioral Health Reporting,MHRxRef,Accountable Care Organizations,ACOxRef,HIE-HIO,HIExRef,EHR-Treatment,EHRxRef,EHR-Education,EdxRef,EHR-Corrections,CxRef,Workers Compensation,WCxRef,Payor,PxRef,Prescription Drug Monitoring Program,PDMPxRef,ControlledSubstances,CSxRef,HealthCareQuality,HCQxRef,AdvanceDirectiveInformationSystems,ADISxRef,TraumaInformationSystems,TISxRef,ChildBloodLead,CBLxRef,NewbornHearingScreening,NBHSxRef,MedicalMarijuana,MMxR,EMSReporting,EMSxRef,ChildSupportWelfareFoster,CSupportxRef,HazardousSubstanceRegistry,HazSubxRef,DriversLicense,DLxRef,ResearchPublicUse,PubUsexRef,HITOversight,HITOxRef,GovernmentRecords,GovRecxRef,OccupationalHealth,OHxRef,PublicAssistance,PubAssistxRef,DentalIdentification,DentalxRef,VulnerablePopulations,VulnerablePopxRef,BreathTestingRec,BreathTestxRef,VoterRegistration,VoterRegxRef,PropertyTax,PropertyTaxxRef,FamilyPlanning,FamPlanxRef,HealthcareServiceReport,HCSReportxRef,InfectiousDisEpiSystem,IDEpiSystemxRef,AdminInvestigations,AdminInvestxRef,MedMalReporting,MedMalxRef,MentalHealthGun,MHGunxRef,BirthRelatedComp,BirthRelatedCompxR,ChronicDiseaseIS,ChronicDiseaseISxR,Location 1
1662,2015,§ 8.289. Documentation of Test Results,40 TX ADC § 8.289 | Title 40. Social Services and Assistance,Regulations,Title 40. Social Services and Assistance,Part 1. Department of Aging and Disability Services,Chapter 8. Client Care--Intellectual Disability Services,"Subchapter L. Human Immunodeficiency Virus (HIV) Prevention, Testing, and Treatment","EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1663,136,§ 28-1327. Reproduction of records; admissibility; computer storage; definition,AZ ST § 28-1327,Statutes,Title 28. Transportation,Chapter 4. Driving Under the Influence,Article 2. Implied Consent and Tests,,"Other, BreathTest,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1664,806,201 KAR 20:057. Scope and standards of practice of advanced practice registered nurses,201 KY ADC 20:057 | Title 201. General Government Cabinet,Regulations,Title 201. General Government Cabinet,Title 201. General Government Cabinet,,,"EHR-T, PDMPxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1665,2424,110/9.11. Establishment and disclosure of limited data sets and de- identified information,IL ST CH 740 § 110/9.11,Statutes,Chapter 740. Civil Liabilities,Act 110. Mental Health and Developmental Disabilities Confidentiality Act,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1666,1759,§ 2182 Confidential personal information,10 L.P.R.A. § 2182,Statutes,Title Ten. Commerce,Subtitle 3. Business Regulations Generally,Chapter 208A. Spyware [Regulation] Act,,"Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1667,192,"§ 11190. Duty to keep record of Schedule II controlled substances; transaction documentation; records of prescriptions for Schedule II, Schedule III, and Schedule IV controlled substances",CA HLTH & S § 11190,Statutes,Health and Safety Code,Division 10. Uniform Controlled Substances Act,Chapter 4. Prescriptions,Article 2. Prescriber's Record,"EHR-TxR, CS,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1668,1416,439.586. “Statewide health information exchange system” defined,NV ST 439.586,Statutes,Title 40. Public Health and Safety (Chapters 439-461A),Chapter 439. Administration of Public Health (Refs & Annos),Statewide Health Information Exchange System,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1669,1556,"5160:1-2-01.2 Medicaid: application, determination, and redetermination processes",OH ADC 5160:1-2-01.2 | 5160 Medicaid Department (Refs & Annos),Regulations,5161 Medicaid Department (Refs & Annos),5160:1 Eligibility (Refs & Annos),Chapter 5160:1-2. Medicaid Application Procedures,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1670,1995,§ 91.4. What to Report,25 TX ADC § 91.4 | Title 25. Health Services,Regulations,Title 25. Health Services,Part 1. Department of State Health Services,Chapter 91. Cancer,,"CR,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1671,2294,Section 3. Definitions.,WY ADC HLTH IP Ch. 1 s 3 | Department of Health,Regulations,Department of Health,Information Practices,Chapter 1. Information Practices,,"Other, GovRec,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1672,924,4.04: Reporting Requirements,957 MA ADC 4.04 | Title 957: Center for Health Information and Analysis,Regulations,Title 957: Center for Health Information and Analysis,Chapter 4.00: Uniform Provider Reporting of the Standard Quality Measure Set,,,"HCQ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1673,318,§ 126042. Trade Secret Designation and Protections.,22 CA ADC § 126042 | Title 22. Social Security,Regulations,Title 22. Social Security,Division 14. California Office of Health Information Integrity,Chapter 1. Demonstration Projects for the Electronic Exchange of Health Information,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1674,1255,38-2892. Pharmacy technicians; employer responsibility,NE ST § 38-2892,Statutes,Chapter 38. Health Occupations and Professions,Article 28. Pharmacy Practice Act,,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1675,650,011. DEFINITIONS AND ABBREVIATIONS (J - R).,ID ADC 27.01.01.011 | Agency 27. State Board of Pharmacy,Regulations,Agency 27. State Board of Pharmacy,Title 01.,Chapter 01. Rules of the Idaho State Board of Pharmacy,Subchapter A - Standard Provisions,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1676,1729,847-005-0005 Fees,OR ADC 847-005-0005 | Chapter 847. Oregon Medical Board,Regulations,Chapter 847. Oregon Medical Board,Division 5. Fees,,,"PDMP,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1677,1852,"§ 68-55-204. Reporting system; forms; required information; violations, penalties",TN ST § 68-55-204,Statutes,"Title 68. Health, Safety and Environmental Protection",Health,Chapter 55. Head and Spinal Cord Injury Information System,"Part 2. Tbi Coordinator, Registry and Advisory Council","Other, TIS,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1678,2649,§ 2.2-225. Position established; agencies for which responsible; additional powers,VA ST § 2.2-225,Statutes,Title 2.2. Administration of Government,Subtitle I. Organization of State Government,Part A. Office of the Governor,Chapter 2. Governor's Secretaries,"Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1679,307,332-I:2 Patient Information.,NH ST § 332-I:2,Statutes,Title XXX. Occupations and Professions (Ch. 309 to 332-J) (Refs & Annos),"Chapter 332-I. Medical Records, Patient Information, and the Health Information Organization Corporation",,,"EHR-T, EHR-CxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1680,1468,Section 405.10. Medical records,10 NY ADC 405.10 | Title 10. Department of Health,Regulations,Title 10. Department of Health,Chapter V. Medical Facilities,Subchapter A. Medical Facilities--Minimum Standards,Article 2. Hospitals,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1681,2005,§ 134.120. Reimbursement for Medical Documentation,28 TX ADC § 134.120 | Title 28. Insurance,Regulations,Title 28. Insurance,"Part 2. Texas Department of Insurance, Division of Workers' Compensation","Chapter 134. Benefits--Guidelines for Medical Services, Charges, and Payments",Subchapter B. Miscellaneous Reimbursement,"WC,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1682,2353,§ 130253. Policies and procedures for transparency of actions by state-designated or state governance entity; exemption from Administrative Procedure Act,CA HLTH & S § 130253,Statutes,Health and Safety Code,Division 109.5. California Health Information Technology and Exchange Act,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1683,713,640.90 State Perinatal Reporting System,77 IL ADC 640.90 | Title 77: Public Health,Regulations,Title 77: Public Health,Chapter I(2): Department of Public Health,Subchapter I: Maternal and Child Health,Part 640. Regionalized Perinatal Health Care Code,"VSxR, BD,",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1684,1965,§ 354.1432. Telemedicine and Telehealth Benefits and Limitations,1 TX ADC § 354.1432 | Title 1. Administration,Regulations,Title 1. Administration,Part 15. Texas Health and Human Services Commission,Chapter 354. Medicaid Health Services,,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1685,998,§ 6951. Maine Quality Forum,ME ST T. 24-A § 6951,Statutes,Title 24-A. Maine Insurance Code,Chapter 87. Dirigo Health,Subchapter 2. Health Care Quality,,"HCQxR, HIExR, EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1686,2508,§ 19203-D. Records,ME ST T. 5 § 19203-D,Statutes,Title 5. Administrative Procedures and Services,Part 23. Public Health,Chapter 501. Medical Conditions,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1687,1505,3798.12 Conflict with other provisions of Revised Code,OH ST § 3798.12,Statutes,Title XXXVII. Health--Safety--Morals,Chapter 3798. Electronic Health Records; Health Information Exchanges,,,"HIExR, Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1688,1564,"5160-57-03 Medicaid provider incentive program (MPIP): incentive payments (calculation, duration, amount and limit)",OH ADC 5160-57-03 | 5160 Medicaid Department (Refs & Annos),Regulations,5160 Medicaid Department (Refs & Annos),Chapter 5160-57. Medicaid Provider Incentive Program,,,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1689,1077,4601.1900 MONTHLY FUNERAL ESTABLISHMENT REPORT.,MN ADC 4601.1900 | Chapter 4601,Regulations,Chapter 4601,Department of Health,Vital Statistics,Death Records,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1690,53,410-2-1-.04. Data Collection And Publication.,AL ADC 410-2-1-.04 | State Health Planning and Development Agency,Regulations,State Health Planning and Development Agency,State Health Plan 2004-2007,Chapter 410-2-1. Introduction to Health Planning,,"Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1691,858,§ 1127. Register,"46 LA ADC Pt LIII, § 1127 | Title 46. Professional and Occupational Standards",Regulations,Title 46. Professional and Occupational Standards,Part LIII. Pharmacists,Chapter 11. Pharmacies,Subchapter B. Pharmacy Records,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1692,1,§ 13.52.268. Definitions for AS 13.52.173--13.52.268,AK ST § 13.52.268,Statutes,"Title 13. Decedents' Estates, Guardianships, Transfers, Trusts, and Health Care Decisions",Chapter 52. Health Care Decisions Act,,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1693,1916,§ 552.118. Exception: Confidentiality of Official Prescription Program Information,TX GOVT § 552.118,Statutes,Government Code (Refs & Annos),Title 5. Open Government; Ethics (Refs & Annos),Subtitle A. Open Government,Chapter 552. Public Information (Refs & Annos),"PDMP, CSxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1694,2021,§ 26-28-102. Definitions,UT ST § 26-28-102,Statutes,Title 26. Utah Health Code,Chapter 28. Revised Uniform Anatomical Gift Act,,,"AG,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1695,1447,§ 156.26 Computer tampering in the second degree,NY PENAL § 156.26,Statutes,Penal Law (Refs & Annos),Chapter40. Of the Consolidated Laws (Refs & Annos),Part Three. Specific Offenses,Title J. Offenses Involving Theft,"Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1696,1524,3701-17-59 Personal care services; medication administration; resident medications; application of dressings; supervision of special diets,OH ADC 3701-17-59 | 3701 Health Department (Refs & Annos),Regulations,3701 Health Department (Refs & Annos),Public Health Council (Refs & Annos),Chapter 3701-17. Nursing Homes and Rest Homes,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1697,955,.08 Medical Records.,MD ADC 10.21.30.08 | Title 10 Department of Health and Mental Hygiene,Regulations,Title 10 Department of Health and Mental Hygiene,Subtitle 21 Mental Hygiene Regulations,Chapter 30 Telemental Health Services,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1698,2177,70.58.104. Reproductions of vital records--Disclosure of information for research purposes--Furnishing of birth and death records by local registrars,WA ST 70.58.104,Statutes,Title 70. Public Health and Safety (Refs & Annos),Chapter 70.58. Vital Statistics,,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1699,1159,33-36-305. Confidentiality of health care and quality assurance records--disclosure,MT ST 33-36-305,Statutes,Title 33. Insurance and Insurance Companies (Refs & Annos),Chapter 36. Managed Care Plan Network Adequacy and Quality Assurance (Refs & Annos),Part 3. Quality Assurance,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1700,1319,10A:16-1.3 Definitions,NJ ADC 10A:16-1.3 | Title 10A. Corrections (Refs & Annos),Regulations,Title 10A. Corrections (Refs & Annos),Chapter 16. Health Services (Refs & Annos),Subchapter 1. General Provisions,,"EHR-C,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1701,249,§ 26-4-202. Inventory and records of distribution of prescription drugs; date of implementation of electronic pedigrees; verification of pedigree; content of pedigree,GA ST § 26-4-202,Statutes,"Title 26. Food, Drugs, and Cosmetics",Chapter 4. Pharmacists and Pharmacies,Article 12. Prescription Medical Integrity Act,,"CS,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1702,286,003 Ancillary Services:,"471 NE ADC Ch. 10, § 003 | Health and Human Services System",Regulations,Health and Human Services System,Title 471: Nebraska Medical Assistance Program Services,Chapter 10-000 Hospital Services,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
